,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
98635,2021-06-13,Israel,839666,6430,832931.0,305.0,5,2,22
98636,2021-06-13,Italy,4244872,127002,3957557.0,160313.0,1390,26,3460
98676,2021-06-13,New Zealand,2710,26,2656.0,28.0,1,0,1
98712,2021-06-13,South Africa,1747082,57765,1606581.0,82736.0,7657,59,4175
98732,2021-06-13,US,33540693,599285,0.0,32941408.0,5264,104,0
98736,2021-06-13,United Kingdom,4581779,128168,15551.0,4438060.0,7334,8,7
98754,2021-06-14,Australia,30273,910,23692.0,5671.0,11,0,16
98769,2021-06-14,Brazil,17465628,488726,15421397.0,1555505.0,42692,1020,21228
98829,2021-06-14,Israel,839690,6428,832947.0,315.0,24,-2,16
98830,2021-06-14,Italy,4245779,127038,3960951.0,157790.0,907,36,3394
98870,2021-06-14,New Zealand,2710,26,2656.0,28.0,0,0,0
98906,2021-06-14,South Africa,1752630,57879,1611447.0,83304.0,5548,114,4866
98926,2021-06-14,US,33552839,599465,0.0,32953374.0,12146,180,0
98930,2021-06-14,United Kingdom,4589400,128171,15562.0,4445667.0,7621,3,11
98948,2021-06-15,Australia,30286,910,23710.0,5666.0,13,0,18
98963,2021-06-15,Brazil,17552769,491411,15519955.0,1541403.0,87141,2685,98558
99023,2021-06-15,Israel,839701,6428,832949.0,324.0,11,0,2
99024,2021-06-15,Italy,4247032,127101,4014025.0,105906.0,1253,63,53074
99064,2021-06-15,New Zealand,2712,26,2662.0,24.0,2,0,6
99100,2021-06-15,South Africa,1761066,58087,1616405.0,86574.0,8436,208,4958
99120,2021-06-15,US,33563739,599799,0.0,32963940.0,10900,334,0
99124,2021-06-15,United Kingdom,4596994,128181,15562.0,4453251.0,7594,10,0
99142,2021-06-16,Australia,30301,910,23716.0,5675.0,15,0,6
99157,2021-06-16,Brazil,17639297,494113,15569556.0,1575628.0,86528,2702,49601
99217,2021-06-16,Israel,839720,6428,832958.0,334.0,19,0,9
99218,2021-06-16,Italy,4248432,127153,4019424.0,101855.0,1400,52,5399
99258,2021-06-16,New Zealand,2714,26,2663.0,25.0,2,0,1
99294,2021-06-16,South Africa,1774312,58223,1620317.0,95772.0,13246,136,3912
99314,2021-06-16,US,33576316,600182,0.0,32976134.0,12577,383,0
99318,2021-06-16,United Kingdom,4605805,128190,15563.0,4462052.0,8811,9,1
99336,2021-06-17,Australia,30309,910,23720.0,5679.0,8,0,4
99351,2021-06-17,Brazil,17715789,496427,15660614.0,1558748.0,76492,2314,91058
99411,2021-06-17,Israel,839747,6427,832968.0,352.0,27,-1,10
99412,2021-06-17,Italy,4249755,127190,4023957.0,98608.0,1323,37,4533
99452,2021-06-17,New Zealand,2715,26,2665.0,24.0,1,0,2
99488,2021-06-17,South Africa,1786079,58323,1623319.0,104437.0,11767,100,3002
99508,2021-06-17,US,33586939,600499,0.0,32986440.0,10623,317,0
99512,2021-06-17,United Kingdom,4616628,128209,15601.0,4472818.0,10823,19,38
99530,2021-06-18,Australia,30322,910,23727.0,5685.0,13,0,7
99545,2021-06-18,Brazil,17811233,498903,15687189.0,1625141.0,95444,2476,26575
99605,2021-06-18,Israel,839769,6427,833000.0,342.0,22,0,32
99606,2021-06-18,Italy,4250902,127225,4031605.0,92072.0,1147,35,7648
99646,2021-06-18,New Zealand,2715,26,2665.0,24.0,0,0,0
99682,2021-06-18,South Africa,1796589,58441,1632182.0,105966.0,10510,118,8863
99702,2021-06-18,US,33608304,601113,0.0,33007191.0,21365,614,0
99706,2021-06-18,United Kingdom,4626915,128220,15607.0,4483088.0,10287,11,6
99724,2021-06-19,Australia,30331,910,23734.0,5687.0,9,0,7
99739,2021-06-19,Brazil,17889167,501108,15745463.0,1642596.0,77934,2205,58274
99799,2021-06-19,Israel,839830,6427,833012.0,391.0,61,0,12
99800,2021-06-19,Italy,4252095,127253,4035692.0,89150.0,1193,28,4087
99840,2021-06-19,New Zealand,2719,26,2670.0,23.0,4,0,5
99876,2021-06-19,South Africa,1810164,58590,1640849.0,110725.0,13575,149,8667
99896,2021-06-19,US,33616985,601292,0.0,33015693.0,8681,179,0
99900,2021-06-19,United Kingdom,4636991,128234,15609.0,4493148.0,10076,14,2
99918,2021-06-20,Australia,30355,910,23742.0,5703.0,24,0,8
99933,2021-06-20,Brazil,17933754,502139,15745463.0,1686152.0,44587,1031,0
99993,2021-06-20,Israel,839867,6427,833038.0,402.0,37,0,26
99994,2021-06-20,Italy,4252976,127270,4037996.0,87710.0,881,17,2304
100034,2021-06-20,New Zealand,2721,26,2671.0,24.0,2,0,1
100070,2021-06-20,South Africa,1823319,58702,1647503.0,117114.0,13155,112,6654
100090,2021-06-20,US,33621570,601365,0.0,33020205.0,4585,73,0
100094,2021-06-20,United Kingdom,4646068,128240,15610.0,4502218.0,9077,6,1
100112,2021-06-21,Australia,30366,910,23747.0,5709.0,11,0,5
100127,2021-06-21,Brazil,17979164,503120,15819764.0,1656280.0,45410,981,74301
100187,2021-06-21,Israel,839990,6427,833062.0,501.0,123,0,24
100188,2021-06-21,Italy,4253460,127291,4049316.0,76853.0,484,21,11320
100228,2021-06-21,New Zealand,2721,26,2671.0,24.0,0,0,0
100264,2021-06-21,South Africa,1832479,58795,1656680.0,117004.0,9160,93,9177
100284,2021-06-21,US,33632906,601623,0.0,33031283.0,11336,258,0
100288,2021-06-21,United Kingdom,4656536,128245,15612.0,4512679.0,10468,5,2
100306,2021-06-22,Australia,30380,910,23750.0,5720.0,14,0,3
100321,2021-06-22,Brazil,18103412,505223,15862096.0,1736093.0,124248,2103,42332
100381,2021-06-22,Israel,840079,6428,833070.0,581.0,89,1,8
100382,2021-06-22,Italy,4254294,127322,4054008.0,72964.0,834,31,4692
100422,2021-06-22,New Zealand,2724,26,2673.0,25.0,3,0,2
100458,2021-06-22,South Africa,1843572,59092,1665540.0,118940.0,11093,297,8860
100478,2021-06-22,US,33643771,601974,0.0,33041797.0,10865,351,0
100482,2021-06-22,United Kingdom,4668043,128272,15616.0,4524155.0,11507,27,4
100500,2021-06-23,Australia,30404,910,23752.0,5742.0,24,0,2
100515,2021-06-23,Brazil,18180808,507488,16008271.0,1665049.0,77396,2265,146175
100575,2021-06-23,Israel,840225,6428,833087.0,710.0,146,0,17
100576,2021-06-23,Italy,4255434,127352,4059463.0,68619.0,1140,30,5455
100616,2021-06-23,New Zealand,2724,26,2673.0,25.0,0,0,0
100652,2021-06-23,South Africa,1861065,59258,1671391.0,130416.0,17493,166,5851
100672,2021-06-23,US,33656929,602373,0.0,33054556.0,13158,399,0
100676,2021-06-23,United Kingdom,4683986,128291,15705.0,4539990.0,15943,19,89
100694,2021-06-24,Australia,30424,910,23759.0,5755.0,20,0,7
100709,2021-06-24,Brazil,18257432,509526,16038230.0,1709676.0,76624,2038,29959
100769,2021-06-24,Israel,840444,6429,833108.0,907.0,219,1,21
100770,2021-06-24,Italy,4255700,127362,4066029.0,62309.0,266,10,6566
100810,2021-06-24,New Zealand,2726,26,2680.0,20.0,2,0,7
100846,2021-06-24,South Africa,1877143,59406,1675827.0,141910.0,16078,148,4436
100866,2021-06-24,US,33670591,602713,0.0,33067878.0,13662,340,0
100870,2021-06-24,United Kingdom,4700691,128312,15712.0,4556667.0,16705,21,7
100888,2021-06-25,Australia,30457,910,23765.0,5782.0,33,0,6
100903,2021-06-25,Brazil,18332493,511534,16097711.0,1723248.0,75061,2008,59481
100963,2021-06-25,Israel,840638,6429,833121.0,1088.0,194,0,13
100964,2021-06-25,Italy,4256451,127418,4068798.0,60235.0,751,56,2769
101004,2021-06-25,New Zealand,2730,26,2682.0,22.0,4,0,2
101040,2021-06-25,South Africa,1895905,59621,1690380.0,145904.0,18762,215,14553
101060,2021-06-25,US,33694926,603236,0.0,33091690.0,24335,523,0
101064,2021-06-25,United Kingdom,4716065,128330,15718.0,4572017.0,15374,18,6
101082,2021-06-26,Australia,30499,910,23778.0,5811.0,42,0,13
101097,2021-06-26,Brazil,18393158,513051,16146608.0,1733499.0,60665,1517,48897
101157,2021-06-26,Israel,840823,6429,833133.0,1261.0,185,0,12
101158,2021-06-26,Italy,4257289,127458,4072099.0,57732.0,838,40,3301
101198,2021-06-26,New Zealand,2730,26,2682.0,22.0,0,0,0
101234,2021-06-26,South Africa,1913861,59778,1702070.0,152013.0,17956,157,11690
101254,2021-06-26,US,33703798,603396,0.0,33100402.0,8872,160,0
101258,2021-06-26,United Kingdom,4734011,128353,15718.0,4589940.0,17946,23,0
101276,2021-06-27,Australia,30528,910,23781.0,5837.0,29,0,3
101291,2021-06-27,Brazil,18425138,513772,16160826.0,1750540.0,31980,721,14218
101351,2021-06-27,Israel,840888,6429,833169.0,1290.0,65,0,36
101352,2021-06-27,Italy,4258069,127472,4073435.0,57162.0,780,14,1336
101392,2021-06-27,New Zealand,2739,26,2684.0,29.0,9,0,2
101428,2021-06-27,South Africa,1928897,59900,1709999.0,158998.0,15036,122,7929
101448,2021-06-27,US,33708180,603469,0.0,33104711.0,4382,73,0
101452,2021-06-27,United Kingdom,4748644,128364,15722.0,4604558.0,14633,11,4
101470,2021-06-28,Australia,30560,910,23788.0,5862.0,32,0,7
101485,2021-06-28,Brazil,18457197,514486,16240380.0,1702331.0,32059,714,79554
101545,2021-06-28,Israel,841196,6429,833228.0,1539.0,308,0,59
101546,2021-06-28,Italy,4258456,127500,4076274.0,54682.0,387,28,2839
101586,2021-06-28,New Zealand,2742,26,2685.0,31.0,3,0,1
101622,2021-06-28,South Africa,1941119,60038,1723882.0,157199.0,12222,138,13883
101642,2021-06-28,US,33722487,603615,0.0,33118872.0,14307,146,0
101646,2021-06-28,United Kingdom,4771367,128367,15729.0,4627271.0,22723,3,7
101664,2021-06-29,Australia,30602,910,23806.0,5886.0,42,0,18
101679,2021-06-29,Brazil,18523153,516424,16277785.0,1728944.0,65956,1938,37405
101739,2021-06-29,Israel,841486,6429,833293.0,1764.0,290,0,65
101740,2021-06-29,Italy,4259133,127542,4078767.0,52824.0,677,42,2493
101780,2021-06-29,New Zealand,2743,26,2685.0,32.0,1,0,0
101816,2021-06-29,South Africa,1954466,60264,1739976.0,154226.0,13347,226,16094
101836,2021-06-29,US,33729270,603952,0.0,33125318.0,6783,337,0
101840,2021-06-29,United Kingdom,4791628,128390,15734.0,4647504.0,20261,23,5
101858,2021-06-30,Australia,30643,910,23811.0,5922.0,41,0,5
101873,2021-06-30,Brazil,18570296,518488,16299258.0,1752550.0,47143,2064,21473
101933,2021-06-30,Israel,841777,6429,833362.0,1986.0,291,0,69
101934,2021-06-30,Italy,4259909,127566,4081902.0,50441.0,776,24,3135
101974,2021-06-30,New Zealand,2743,26,2685.0,32.0,0,0,0
102010,2021-06-30,South Africa,1973972,60647,1748042.0,165283.0,19506,383,8066
102030,2021-06-30,US,33745593,604247,0.0,33141346.0,16323,295,0
102034,2021-06-30,United Kingdom,4817298,128404,15736.0,4673158.0,25670,14,2
102052,2021-07-01,Australia,30684,910,23819.0,5955.0,41,0,8
102067,2021-07-01,Brazil,18631426,520420,16477253.0,1633753.0,61130,1932,177995
102127,2021-07-01,Israel,842067,6429,833496.0,2142.0,290,0,134
102128,2021-07-01,Italy,4260788,127587,4083843.0,49358.0,879,21,1941
102168,2021-07-01,New Zealand,2743,26,2685.0,32.0,0,0,0
102204,2021-07-01,South Africa,1995556,61029,1754793.0,179734.0,21584,382,6751
102224,2021-07-01,US,33759971,604533,0.0,33155438.0,14378,286,0
102228,2021-07-01,United Kingdom,4844944,128426,15753.0,4700765.0,27646,22,17
102246,2021-07-02,Australia,30734,910,23829.0,5995.0,50,0,10
102261,2021-07-02,Brazil,18694998,522296,16509821.0,1662881.0,63572,1876,32568
102321,2021-07-02,Israel,842371,6429,833623.0,2319.0,304,0,127
102322,2021-07-02,Italy,4261582,127615,4086188.0,47779.0,794,28,2345
102362,2021-07-02,New Zealand,2743,26,2689.0,28.0,0,0,4
102398,2021-07-02,South Africa,2019826,61332,1773930.0,184564.0,24270,303,19137
102418,2021-07-02,US,33789350,604968,0.0,33184382.0,29379,435,0
102422,2021-07-02,United Kingdom,4871807,128453,15755.0,4727599.0,26863,27,2
102440,2021-07-03,Australia,30753,910,23837.0,6006.0,19,0,8
102455,2021-07-03,Brazil,18748731,523932,16524100.0,1700699.0,53733,1636,14279
102515,2021-07-03,Israel,842648,6429,833690.0,2529.0,277,0,67
102516,2021-07-03,Italy,4262511,127637,4089298.0,45576.0,929,22,3110
102556,2021-07-03,New Zealand,2752,26,2693.0,33.0,9,0,4
102592,2021-07-03,South Africa,2046311,61507,1792361.0,192443.0,26485,175,18431
102612,2021-07-03,US,33794249,605058,0.0,33189191.0,4899,90,0
102616,2021-07-03,United Kingdom,4896272,128471,15762.0,4752039.0,24465,18,7
102634,2021-07-04,Australia,30804,910,23841.0,6053.0,51,0,4
102649,2021-07-04,Brazil,18774193,524703,16582483.0,1667007.0,25462,771,58383
102709,2021-07-04,Israel,842969,6428,833946.0,2595.0,321,-1,256
102710,2021-07-04,Italy,4263317,127649,4091004.0,44664.0,806,12,1706
102750,2021-07-04,New Zealand,2759,26,2693.0,40.0,7,0,0
102786,2021-07-04,South Africa,2062896,61840,1808082.0,192974.0,16585,333,15721
102806,2021-07-04,US,33798149,605099,0.0,33193050.0,3900,41,0
102810,2021-07-04,United Kingdom,4920168,128486,15774.0,4775908.0,23896,15,12
102828,2021-07-05,Australia,30831,910,23843.0,6078.0,27,0,2
102843,2021-07-05,Brazil,18802128,525492,16675561.0,1601075.0,27935,789,93078
102903,2021-07-05,Israel,843465,6429,834111.0,2925.0,496,1,165
102904,2021-07-05,Italy,4263797,127680,4092586.0,43531.0,480,31,1582
102944,2021-07-05,New Zealand,2759,26,2696.0,37.0,0,0,3
102980,2021-07-05,South Africa,2075409,62171,1827821.0,185417.0,12513,331,19739
103000,2021-07-05,US,33807058,605223,0.0,33201835.0,8909,124,0
103004,2021-07-05,United Kingdom,4947274,128495,15777.0,4803002.0,27106,9,3
103022,2021-07-06,Australia,30861,910,23846.0,6105.0,30,0,3
103037,2021-07-06,Brazil,18863811,527251,16740136.0,1596424.0,61683,1759,64575
103097,2021-07-06,Israel,843892,6429,834257.0,3206.0,427,0,146
103098,2021-07-06,Italy,4264704,127704,4094421.0,42579.0,907,24,1835
103138,2021-07-06,New Zealand,2764,26,2697.0,41.0,5,0,1
103174,2021-07-06,South Africa,2090909,62628,1845038.0,183243.0,15500,457,17217
103194,2021-07-06,US,33830132,605523,0.0,33224609.0,23074,300,0
103198,2021-07-06,United Kingdom,4975903,128532,15867.0,4831504.0,28629,37,90
103216,2021-07-07,Australia,30903,910,23848.0,6145.0,42,0,2
103231,2021-07-07,Brazil,18917978,528836,16763522.0,1625620.0,54167,1585,23386
103291,2021-07-07,Israel,844378,6429,834500.0,3449.0,486,0,243
103292,2021-07-07,Italy,4265714,127718,4096156.0,41840.0,1010,14,1735
103332,2021-07-07,New Zealand,2765,26,2697.0,42.0,1,0,0
103368,2021-07-07,South Africa,2112336,63039,1853804.0,195493.0,21427,411,8766
103388,2021-07-07,US,33852766,605844,0.0,33246922.0,22634,321,0
103392,2021-07-07,United Kingdom,5007964,128565,15870.0,4863529.0,32061,33,3
103410,2021-07-08,Australia,30951,910,23850.0,6191.0,48,0,2
103425,2021-07-08,Brazil,18972125,530563,16796161.0,1645401.0,54147,1727,32639
103485,2021-07-08,Israel,844989,6432,834790.0,3767.0,611,3,290
103486,2021-07-08,Italy,4267105,127731,4097905.0,41469.0,1391,13,1749
103526,2021-07-08,New Zealand,2766,26,2707.0,33.0,1,0,10
103562,2021-07-08,South Africa,2135246,63499,1862900.0,208847.0,22910,460,9096
103582,2021-07-08,US,33871795,606092,0.0,33265703.0,19029,248,0
103586,2021-07-08,United Kingdom,5040060,128601,15888.0,4895571.0,32096,36,18
103604,2021-07-09,Australia,31015,910,23852.0,6253.0,64,0,2
103619,2021-07-09,Brazil,19030577,532035,16823301.0,1675241.0,58452,1472,27140
103679,2021-07-09,Israel,845379,6434,835048.0,3897.0,390,2,258
103680,2021-07-09,Italy,4268491,127756,4099339.0,41396.0,1386,25,1434
103720,2021-07-09,New Zealand,2766,26,2707.0,33.0,0,0,0
103756,2021-07-09,South Africa,2157687,63873,1884170.0,209644.0,22441,374,21270
103776,2021-07-09,US,33919286,606554,0.0,33312732.0,47491,462,0
103780,2021-07-09,United Kingdom,5075945,128631,15888.0,4931426.0,35885,30,0
103798,2021-07-10,Australia,31100,911,23858.0,6331.0,85,1,6
103813,2021-07-10,Brazil,19074698,533193,16983333.0,1558172.0,44121,1158,160032
103873,2021-07-10,Israel,845811,6435,835164.0,4212.0,432,1,116
103874,2021-07-10,Italy,4269885,127768,4101102.0,41015.0,1394,12,1763
103914,2021-07-10,New Zealand,2768,26,2707.0,35.0,2,0,0
103950,2021-07-10,South Africa,2179297,64138,1904107.0,211052.0,21610,265,19937
103970,2021-07-10,US,33928068,606640,0.0,33321428.0,8782,86,0
103974,2021-07-10,United Kingdom,5107780,128665,15892.0,4963223.0,31835,34,4
103992,2021-07-11,Australia,31221,911,23891.0,6419.0,121,0,33
104007,2021-07-11,Brazil,19093845,533758,17001043.0,1559044.0,19147,565,17710
104067,2021-07-11,Israel,846134,6438,835588.0,4108.0,323,3,424
104068,2021-07-11,Italy,4271276,127775,4102420.0,41081.0,1391,7,1318
104108,2021-07-11,New Zealand,2769,26,2709.0,34.0,1,0,2
104144,2021-07-11,South Africa,2195599,64289,1922601.0,208709.0,16302,151,18494
104164,2021-07-11,US,33939423,606754,0.0,33332669.0,11355,114,0
104168,2021-07-11,United Kingdom,5139162,128691,15903.0,4994568.0,31382,26,11
104186,2021-07-12,Australia,31323,912,23898.0,6513.0,102,1,7
104201,2021-07-12,Brazil,19113078,534540,17014796.0,1563742.0,19233,782,13753
104261,2021-07-12,Israel,846327,6438,835688.0,4201.0,193,0,100
104262,2021-07-12,Italy,4272163,127788,4103949.0,40426.0,887,13,1529
104302,2021-07-12,New Zealand,2787,26,2717.0,44.0,18,0,8
104338,2021-07-12,South Africa,2206781,64509,1943513.0,198759.0,11182,220,20912
104358,2021-07-12,US,33972474,606985,0.0,33365489.0,33051,231,0
104362,2021-07-12,United Kingdom,5173972,128697,15991.0,5029284.0,34810,6,88
104380,2021-07-13,Australia,31429,912,23907.0,6610.0,106,0,9
104395,2021-07-13,Brazil,19161644,536199,17037027.0,1588418.0,48566,1659,22231
104455,2021-07-13,Israel,847602,6440,836185.0,4977.0,1275,2,497
104456,2021-07-13,Italy,4273693,127808,4105236.0,40649.0,1530,20,1287
104496,2021-07-13,New Zealand,2791,26,2722.0,43.0,4,0,5
104532,2021-07-13,South Africa,2219316,65142,1961448.0,192726.0,12535,633,17935
104552,2021-07-13,US,33998866,607344,0.0,33391522.0,26392,359,0
104556,2021-07-13,United Kingdom,5210472,128747,16007.0,5065718.0,36500,50,16
104574,2021-07-14,Australia,31513,912,23911.0,6690.0,84,0,4
104589,2021-07-14,Brazil,19217741,537735,17128429.0,1551577.0,56097,1536,91402
104649,2021-07-14,Israel,848322,6441,836556.0,5325.0,720,1,371
104650,2021-07-14,Italy,4275846,127831,4106315.0,41700.0,2153,23,1079
104690,2021-07-14,New Zealand,2795,26,2723.0,46.0,4,0,1
104726,2021-07-14,South Africa,2236805,65595,1970516.0,200694.0,17489,453,9068
104746,2021-07-14,US,34032035,607676,0.0,33424359.0,33169,332,0
104750,2021-07-14,United Kingdom,5252655,128797,16127.0,5107731.0,42183,50,120
104768,2021-07-15,Australia,31626,912,23920.0,6794.0,113,0,9
104783,2021-07-15,Brazil,19272139,539344,17141848.0,1590947.0,54398,1609,13419
104843,2021-07-15,Israel,849274,6443,837125.0,5706.0,952,2,569
104844,2021-07-15,Italy,4278319,127840,4109579.0,40900.0,2473,9,3264
104884,2021-07-15,New Zealand,2804,26,2729.0,49.0,9,0,6
104920,2021-07-15,South Africa,2253240,65972,1982122.0,205146.0,16435,377,11606
104940,2021-07-15,US,34061943,608002,0.0,33453941.0,29908,326,0
104944,2021-07-15,United Kingdom,5301296,128864,16133.0,5156299.0,48641,67,6
104962,2021-07-16,Australia,31771,913,23935.0,6923.0,145,1,15
104977,2021-07-16,Brazil,19315054,540733,17252650.0,1521671.0,42915,1389,110802
105037,2021-07-16,Israel,850104,6444,837587.0,6073.0,830,1,462
105038,2021-07-16,Italy,4281214,127851,4110649.0,42714.0,2895,11,1070
105078,2021-07-16,New Zealand,2804,26,2729.0,49.0,0,0,0
105114,2021-07-16,South Africa,2269179,66385,2009456.0,193338.0,15939,413,27334
105134,2021-07-16,US,34139423,608360,0.0,33531063.0,77480,358,0
105138,2021-07-16,United Kingdom,5353245,128913,16220.0,5208112.0,51949,49,87
105156,2021-07-17,Australia,31899,914,23939.0,7046.0,128,1,4
105171,2021-07-17,Brazil,19364084,542004,17254329.0,1567751.0,49030,1271,1679
105231,2021-07-17,Israel,850968,6446,837840.0,6682.0,864,2,253
105232,2021-07-17,Italy,4284332,127864,4112977.0,43491.0,3118,13,2328
105272,2021-07-17,New Zealand,2815,26,2743.0,46.0,11,0,14
105308,2021-07-17,South Africa,2283880,66676,2028881.0,188323.0,14701,291,19425
105328,2021-07-17,US,34151818,608435,0.0,33543383.0,12395,75,0
105332,2021-07-17,United Kingdom,5407428,128960,16429.0,5262039.0,54183,47,209
105350,2021-07-18,Australia,32016,914,23944.0,7158.0,117,0,5
105365,2021-07-18,Brazil,19380831,542485,17304814.0,1533532.0,16747,481,50485
105425,2021-07-18,Israel,851723,6449,838463.0,6811.0,755,3,623
105426,2021-07-18,Italy,4287458,127867,4113478.0,46113.0,3126,3,501
105466,2021-07-18,New Zealand,2818,26,2744.0,48.0,3,0,1
105502,2021-07-18,South Africa,2295095,66859,2050164.0,178072.0,11215,183,21283
105522,2021-07-18,US,34172013,608613,0.0,33563400.0,20195,178,0
105526,2021-07-18,United Kingdom,5455276,128988,16430.0,5309858.0,47848,28,1
105544,2021-07-19,Australia,32120,915,23959.0,7246.0,104,1,15
105559,2021-07-19,Brazil,19397587,543153,17319329.0,1535105.0,16756,668,14515
105619,2021-07-19,Israel,852943,6450,838849.0,7644.0,1220,1,386
105620,2021-07-19,Italy,4289528,127874,4114129.0,47525.0,2070,7,651
105660,2021-07-19,New Zealand,2823,26,2745.0,52.0,5,0,1
105696,2021-07-19,South Africa,2302304,67080,2069085.0,166139.0,7209,221,18921
105716,2021-07-19,US,34223404,608800,0.0,33614604.0,51391,187,0
105720,2021-07-19,United Kingdom,5495947,129007,16487.0,5350453.0,40671,19,57
105738,2021-07-20,Australia,32266,915,23965.0,7386.0,146,0,6
105753,2021-07-20,Brazil,19428736,544532,17371065.0,1513139.0,31149,1379,51736
105813,2021-07-20,Israel,854434,6452,839285.0,8697.0,1491,2,436
105814,2021-07-20,Italy,4293083,127884,4115889.0,49310.0,3555,10,1760
105854,2021-07-20,New Zealand,2829,26,2746.0,57.0,6,0,1
105890,2021-07-20,South Africa,2311232,67676,2085119.0,158437.0,8928,596,16034
105910,2021-07-20,US,34263974,609092,0.0,33654882.0,40570,292,0
105914,2021-07-20,United Kingdom,5542635,129109,16686.0,5396840.0,46688,102,199
105932,2021-07-21,Australia,32426,915,23973.0,7538.0,160,0,8
105947,2021-07-21,Brazil,19484572,545932,17404495.0,1534145.0,55836,1400,33430
106007,2021-07-21,Israel,855552,6454,839860.0,9238.0,1118,2,575
106008,2021-07-21,Italy,4297337,127905,4118124.0,51308.0,4254,21,2235
106048,2021-07-21,New Zealand,2836,26,2747.0,63.0,7,0,1
106084,2021-07-21,South Africa,2327472,68192,2098818.0,160462.0,16240,516,13699
106104,2021-07-21,US,34314558,609444,0.0,33705114.0,50584,352,0
106108,2021-07-21,United Kingdom,5586716,129182,17033.0,5440501.0,44081,73,347
106126,2021-07-22,Australia,32582,916,23985.0,7681.0,156,1,12
106141,2021-07-22,Brazil,19533253,547363,17470332.0,1515558.0,48681,1431,65837
106201,2021-07-22,Israel,856986,6457,840610.0,9919.0,1434,3,750
106202,2021-07-22,Italy,4302393,127920,4119607.0,54866.0,5056,15,1483
106242,2021-07-22,New Zealand,2856,26,2749.0,81.0,20,0,2
106278,2021-07-22,South Africa,2342330,68625,2109820.0,163885.0,14858,433,11002
106298,2021-07-22,US,34369224,609738,0.0,33759486.0,54666,294,0
106302,2021-07-22,United Kingdom,5626745,129266,17290.0,5480189.0,40029,84,257
106320,2021-07-23,Australia,32753,916,23986.0,7851.0,171,0,1
106335,2021-07-23,Brazil,19640373,548654,17475091.0,1616628.0,107120,1291,4759
106395,2021-07-23,Israel,857977,6457,841252.0,10268.0,991,0,642
106396,2021-07-23,Italy,4307535,127937,4120846.0,58752.0,5142,17,1239
106436,2021-07-23,New Zealand,2856,26,2749.0,81.0,0,0,0
106472,2021-07-23,South Africa,2356049,69075,2133196.0,153778.0,13719,450,23376
106492,2021-07-23,US,34488619,610298,0.0,33878321.0,119395,560,0
106496,2021-07-23,United Kingdom,5662838,129330,17450.0,5516058.0,36093,64,160
106514,2021-07-24,Australia,32918,918,24001.0,7999.0,165,2,15
106529,2021-07-24,Brazil,19675021,549735,17656625.0,1468661.0,34648,1081,181534
106589,2021-07-24,Israel,859398,6458,841667.0,11273.0,1421,1,415
106590,2021-07-24,Italy,4312673,127942,4122208.0,62523.0,5138,5,1362
106630,2021-07-24,New Zealand,2863,26,2778.0,59.0,7,0,29
106666,2021-07-24,South Africa,2368105,69488,2147168.0,151449.0,12056,413,13972
106686,2021-07-24,US,34514730,610420,0.0,33904310.0,26111,122,0
106690,2021-07-24,United Kingdom,5694462,129418,18216.0,5546828.0,31624,88,766
106708,2021-07-25,Australia,33082,918,24001.0,8163.0,164,0,0
106723,2021-07-25,Brazil,19693277,550214,17702038.0,1441025.0,18256,479,45413
106783,2021-07-25,Israel,860652,6460,842888.0,11304.0,1254,2,1221
106784,2021-07-25,Italy,4317415,127949,4123209.0,66257.0,4742,7,1001
106824,2021-07-25,New Zealand,2864,26,2783.0,55.0,1,0,5
106860,2021-07-25,South Africa,2377823,69775,2158183.0,149865.0,9718,287,11015
106880,2021-07-25,US,34540868,610507,0.0,33930361.0,26138,87,0
106884,2021-07-25,United Kingdom,5723399,129446,18226.0,5575727.0,28937,28,10
106902,2021-07-26,Australia,33266,922,24008.0,8336.0,184,4,7
106917,2021-07-26,Brazil,19714719,550839,17704701.0,1459179.0,21442,625,2663
106977,2021-07-26,Israel,862717,6461,843765.0,12491.0,2065,1,877
106978,2021-07-26,Italy,4320530,127971,4124323.0,68236.0,3115,22,1114
107018,2021-07-26,New Zealand,2864,26,2785.0,53.0,0,0,2
107054,2021-07-26,South Africa,2383490,70018,2169452.0,144020.0,5667,243,11269
107074,2021-07-26,US,34625957,610767,0.0,34015190.0,85089,260,0
107078,2021-07-26,United Kingdom,5748331,129460,18546.0,5600325.0,24932,14,320
107096,2021-07-27,Australia,33473,921,24013.0,8539.0,207,-1,5
107111,2021-07-27,Brazil,19758310,552128,17715481.0,1490701.0,43591,1289,10780
107171,2021-07-27,Israel,864912,6461,844619.0,13832.0,2195,0,854
107172,2021-07-27,Italy,4325046,127995,4126741.0,70310.0,4516,24,2418
107212,2021-07-27,New Zealand,2865,26,2795.0,44.0,1,0,10
107248,2021-07-27,South Africa,2391223,70338,2180494.0,140391.0,7733,320,11042
107268,2021-07-27,US,34694699,611217,0.0,34083482.0,68742,450,0
107272,2021-07-27,United Kingdom,5771732,129591,18908.0,5623233.0,23401,131,362
107290,2021-07-28,Australia,33726,923,24022.0,8781.0,253,2,9
107305,2021-07-28,Brazil,19805359,553501,17742532.0,1509326.0,47049,1373,27051
107365,2021-07-28,Israel,867240,6462,845805.0,14973.0,2328,1,1186
107366,2021-07-28,Italy,4330739,128010,4128568.0,74161.0,5693,15,1827
