Country/Region,Code,Date,people_fully_vaccinated_per_hundred,people_not_vaccinated_per_hundred,145609-annotations
Antigua and Barbuda,ATG,5/31/2021,17.08,82.92,
Antigua and Barbuda,ATG,6/3/2021,18.41,81.59,
Antigua and Barbuda,ATG,6/6/2021,21.77,78.23,
Antigua and Barbuda,ATG,6/7/2021,23.19,76.81,
Antigua and Barbuda,ATG,6/9/2021,23.73,76.27,
Antigua and Barbuda,ATG,6/12/2021,24.15,75.85,
Antigua and Barbuda,ATG,6/15/2021,24.64,75.36,
Antigua and Barbuda,ATG,6/17/2021,26.94,73.06,
Antigua and Barbuda,ATG,6/20/2021,27.39,72.61,
Antigua and Barbuda,ATG,6/29/2021,27.92,72.08,
Antigua and Barbuda,ATG,7/1/2021,28.23,71.77,
Antigua and Barbuda,ATG,7/4/2021,28.36,71.64,
Antigua and Barbuda,ATG,7/6/2021,28.44,71.56,
Antigua and Barbuda,ATG,7/8/2021,28.61,71.39,
Antigua and Barbuda,ATG,7/9/2021,28.8,71.2,
Antigua and Barbuda,ATG,7/13/2021,28.98,71.02,
Antigua and Barbuda,ATG,7/15/2021,29.03,70.97,
Antigua and Barbuda,ATG,7/18/2021,29.18,70.82,
Antigua and Barbuda,ATG,7/20/2021,29.33,70.67,
Antigua and Barbuda,ATG,7/21/2021,29.4,70.6,
Antigua and Barbuda,ATG,7/22/2021,30.68,69.32,
Antigua and Barbuda,ATG,7/25/2021,30.82,69.18,
Antigua and Barbuda,ATG,7/28/2021,31.04,68.96,
Antigua and Barbuda,ATG,7/29/2021,31.1,68.9,
Antigua and Barbuda,ATG,8/2/2021,31.33,68.67,
Antigua and Barbuda,ATG,8/4/2021,31.46,68.54,
Antigua and Barbuda,ATG,8/7/2021,31.7,68.3,
Antigua and Barbuda,ATG,8/10/2021,31.82,68.18,
Antigua and Barbuda,ATG,8/14/2021,32.44,67.56,
Antigua and Barbuda,ATG,8/16/2021,32.66,67.34,
Antigua and Barbuda,ATG,8/19/2021,32.79,67.21,
Antigua and Barbuda,ATG,8/22/2021,33.24,66.76,
Antigua and Barbuda,ATG,8/24/2021,33.52,66.48,
Antigua and Barbuda,ATG,8/28/2021,33.82,66.18,
Antigua and Barbuda,ATG,8/30/2021,34.28,65.72,
Antigua and Barbuda,ATG,8/31/2021,34.45,65.55,
Antigua and Barbuda,ATG,9/7/2021,35.51,64.49,
Antigua and Barbuda,ATG,9/10/2021,36.17,63.83,
Antigua and Barbuda,ATG,9/13/2021,36.44,63.56,
Antigua and Barbuda,ATG,9/17/2021,37.29,62.71,
Antigua and Barbuda,ATG,9/24/2021,41.2,58.8,
Antigua and Barbuda,ATG,9/28/2021,42.71,57.29,
Antigua and Barbuda,ATG,10/2/2021,43.54,56.46,
Antigua and Barbuda,ATG,10/4/2021,44.21,55.79,
Antigua and Barbuda,ATG,10/6/2021,44.44,55.56,
Antigua and Barbuda,ATG,10/9/2021,44.98,55.02,
Antigua and Barbuda,ATG,10/13/2021,45.67,54.33,
Antigua and Barbuda,ATG,10/16/2021,46.88,53.12,
Antigua and Barbuda,ATG,10/19/2021,47.91,52.09,
Antigua and Barbuda,ATG,10/23/2021,49.43,50.57,
Antigua and Barbuda,ATG,10/26/2021,50.2,49.8,
Antigua and Barbuda,ATG,10/30/2021,50.76,49.24,
Antigua and Barbuda,ATG,11/5/2021,51.6,48.4,
Antigua and Barbuda,ATG,11/8/2021,53.37,46.63,
Antigua and Barbuda,ATG,11/16/2021,55.4,44.6,
Antigua and Barbuda,ATG,11/21/2021,56.14,43.86,
Antigua and Barbuda,ATG,11/23/2021,56.52,43.48,
Antigua and Barbuda,ATG,11/26/2021,56.94,43.06,
Antigua and Barbuda,ATG,12/2/2021,57.72,42.28,
Antigua and Barbuda,ATG,12/5/2021,58.08,41.92,
Antigua and Barbuda,ATG,12/10/2021,58.63,41.37,
Antigua and Barbuda,ATG,12/19/2021,59.26,40.74,
Antigua and Barbuda,ATG,12/25/2021,59.26,40.74,
Argentina,ARG,1/20/2021,0.01,99.99,
Argentina,ARG,1/21/2021,0.04,99.96,
Argentina,ARG,1/22/2021,0.06,99.94,
Argentina,ARG,1/23/2021,0.06,99.94,
Argentina,ARG,1/24/2021,0.07,99.93,
Argentina,ARG,1/25/2021,0.07,99.93,
Argentina,ARG,1/26/2021,0.09,99.91,
Argentina,ARG,1/27/2021,0.1,99.9,
Argentina,ARG,1/28/2021,0.11,99.89,
Argentina,ARG,1/29/2021,0.14,99.86,
Argentina,ARG,1/30/2021,0.19,99.81,
Argentina,ARG,2/1/2021,0.21,99.79,
Argentina,ARG,2/3/2021,0.25,99.75,
Argentina,ARG,2/4/2021,0.32,99.68,
Argentina,ARG,2/6/2021,0.36,99.64,
Argentina,ARG,2/7/2021,0.4,99.6,
Argentina,ARG,2/8/2021,0.41,99.59,
Argentina,ARG,2/9/2021,0.42,99.58,
Argentina,ARG,2/10/2021,0.43,99.57,
Argentina,ARG,2/11/2021,0.46,99.54,
Argentina,ARG,2/12/2021,0.49,99.51,
Argentina,ARG,2/13/2021,0.51,99.49,
Argentina,ARG,2/14/2021,0.52,99.48,
Argentina,ARG,2/15/2021,0.52,99.48,
Argentina,ARG,2/16/2021,0.52,99.48,
Argentina,ARG,2/17/2021,0.52,99.48,
Argentina,ARG,2/18/2021,0.53,99.47,
Argentina,ARG,2/19/2021,0.56,99.44,
Argentina,ARG,2/20/2021,0.57,99.43,
Argentina,ARG,2/21/2021,0.58,99.42,
Argentina,ARG,2/22/2021,0.58,99.42,
Argentina,ARG,2/23/2021,0.58,99.42,
Argentina,ARG,2/24/2021,0.59,99.41,
Argentina,ARG,2/25/2021,0.59,99.41,
Argentina,ARG,2/26/2021,0.62,99.38,
Argentina,ARG,2/27/2021,0.64,99.36,
Argentina,ARG,2/28/2021,0.64,99.36,
Argentina,ARG,3/1/2021,0.64,99.36,
Argentina,ARG,3/2/2021,0.66,99.34,
Argentina,ARG,3/3/2021,0.67,99.33,
Argentina,ARG,3/4/2021,0.68,99.32,
Argentina,ARG,3/5/2021,0.72,99.28,
Argentina,ARG,3/7/2021,0.75,99.25,
Argentina,ARG,3/8/2021,0.75,99.25,
Argentina,ARG,3/9/2021,0.76,99.24,
Argentina,ARG,3/10/2021,0.77,99.23,
Argentina,ARG,3/11/2021,0.78,99.22,
Argentina,ARG,3/12/2021,0.83,99.17,
Argentina,ARG,3/13/2021,0.92,99.08,
Argentina,ARG,3/14/2021,0.98,99.02,
Argentina,ARG,3/15/2021,0.99,99.01,
Argentina,ARG,3/16/2021,1.05,98.95,
Argentina,ARG,3/17/2021,1.09,98.91,
Argentina,ARG,3/18/2021,1.13,98.87,
Argentina,ARG,3/19/2021,1.22,98.78,
Argentina,ARG,3/20/2021,1.3,98.7,
Argentina,ARG,3/21/2021,1.33,98.67,
Argentina,ARG,3/22/2021,1.33,98.67,
Argentina,ARG,3/23/2021,1.36,98.64,
Argentina,ARG,3/24/2021,1.39,98.61,
Argentina,ARG,3/25/2021,1.39,98.61,
Argentina,ARG,3/26/2021,1.43,98.57,
Argentina,ARG,3/27/2021,1.45,98.55,
Argentina,ARG,3/28/2021,1.46,98.54,
Argentina,ARG,3/29/2021,1.46,98.54,
Argentina,ARG,3/30/2021,1.47,98.53,
Argentina,ARG,3/31/2021,1.49,98.51,
Argentina,ARG,4/1/2021,1.49,98.51,
Argentina,ARG,4/2/2021,1.5,98.5,
Argentina,ARG,4/3/2021,1.5,98.5,
Argentina,ARG,4/4/2021,1.5,98.5,
Argentina,ARG,4/5/2021,1.5,98.5,
Argentina,ARG,4/6/2021,1.52,98.48,
Argentina,ARG,4/7/2021,1.54,98.46,
Argentina,ARG,4/8/2021,1.55,98.45,
Argentina,ARG,4/9/2021,1.56,98.44,
Argentina,ARG,4/10/2021,1.58,98.42,
Argentina,ARG,4/11/2021,1.59,98.41,
Argentina,ARG,4/12/2021,1.6,98.4,
Argentina,ARG,4/13/2021,1.61,98.39,
Argentina,ARG,4/14/2021,1.66,98.34,
Argentina,ARG,4/15/2021,1.69,98.31,
Argentina,ARG,4/16/2021,1.73,98.27,
Argentina,ARG,4/17/2021,1.74,98.26,
Argentina,ARG,4/18/2021,1.75,98.25,
Argentina,ARG,4/19/2021,1.75,98.25,
Argentina,ARG,4/20/2021,1.78,98.22,
Argentina,ARG,4/21/2021,1.82,98.18,
Argentina,ARG,4/22/2021,1.85,98.15,
Argentina,ARG,4/23/2021,1.87,98.13,
Argentina,ARG,4/24/2021,1.9,98.1,
Argentina,ARG,4/25/2021,1.91,98.09,
Argentina,ARG,4/26/2021,1.91,98.09,
Argentina,ARG,4/27/2021,1.93,98.07,
Argentina,ARG,4/28/2021,1.94,98.06,
Argentina,ARG,4/29/2021,1.99,98.01,
Argentina,ARG,4/30/2021,2.06,97.94,
Argentina,ARG,5/1/2021,2.12,97.88,
Argentina,ARG,5/2/2021,2.13,97.87,
Argentina,ARG,5/3/2021,2.17,97.83,
Argentina,ARG,5/4/2021,2.3,97.7,
Argentina,ARG,5/5/2021,2.48,97.52,
Argentina,ARG,5/6/2021,2.61,97.39,
Argentina,ARG,5/7/2021,2.77,97.23,
Argentina,ARG,5/8/2021,2.94,97.06,
Argentina,ARG,5/9/2021,3.06,96.94,
Argentina,ARG,5/10/2021,3.08,96.92,
Argentina,ARG,5/11/2021,3.17,96.83,
Argentina,ARG,5/12/2021,3.33,96.67,
Argentina,ARG,5/13/2021,3.57,96.43,
Argentina,ARG,5/14/2021,3.84,96.16,
Argentina,ARG,5/15/2021,4.1,95.9,
Argentina,ARG,5/16/2021,4.18,95.82,
Argentina,ARG,5/17/2021,4.28,95.72,
Argentina,ARG,5/18/2021,4.5,95.5,
Argentina,ARG,5/19/2021,4.61,95.39,
Argentina,ARG,5/20/2021,4.72,95.28,
Argentina,ARG,5/21/2021,4.88,95.12,
Argentina,ARG,5/22/2021,5.09,94.91,
Argentina,ARG,5/23/2021,5.19,94.81,
Argentina,ARG,5/24/2021,5.29,94.71,
Argentina,ARG,5/25/2021,5.34,94.66,
Argentina,ARG,5/26/2021,5.38,94.62,
Argentina,ARG,5/27/2021,5.52,94.48,
Argentina,ARG,5/28/2021,5.68,94.32,
Argentina,ARG,5/29/2021,5.92,94.08,
Argentina,ARG,5/30/2021,6.05,93.95,
Argentina,ARG,5/31/2021,6.1,93.9,
Argentina,ARG,6/1/2021,6.21,93.79,
Argentina,ARG,6/2/2021,6.31,93.69,
Argentina,ARG,6/3/2021,6.4,93.6,
Argentina,ARG,6/4/2021,6.48,93.52,
Argentina,ARG,6/5/2021,6.57,93.43,
Argentina,ARG,6/6/2021,6.62,93.38,
Argentina,ARG,6/7/2021,6.68,93.32,
Argentina,ARG,6/8/2021,6.77,93.23,
Argentina,ARG,6/9/2021,6.85,93.15,
Argentina,ARG,6/10/2021,6.91,93.09,
Argentina,ARG,6/11/2021,6.96,93.04,
Argentina,ARG,6/12/2021,7.07,92.93,
Argentina,ARG,6/13/2021,7.23,92.77,
Argentina,ARG,6/14/2021,7.32,92.68,
Argentina,ARG,6/15/2021,7.5,92.5,
Argentina,ARG,6/16/2021,7.65,92.35,
Argentina,ARG,6/17/2021,7.81,92.19,
Argentina,ARG,6/18/2021,7.95,92.05,
Argentina,ARG,6/19/2021,8.04,91.96,
Argentina,ARG,6/20/2021,8.09,91.91,
Argentina,ARG,6/21/2021,8.1,91.9,
Argentina,ARG,6/22/2021,8.16,91.84,
Argentina,ARG,6/23/2021,8.24,91.76,
Argentina,ARG,6/24/2021,8.32,91.68,
Argentina,ARG,6/25/2021,8.4,91.6,
Argentina,ARG,6/26/2021,8.51,91.49,
Argentina,ARG,6/27/2021,8.59,91.41,
Argentina,ARG,6/28/2021,8.68,91.32,
Argentina,ARG,6/29/2021,8.76,91.24,
Argentina,ARG,6/30/2021,8.86,91.14,
Argentina,ARG,7/1/2021,8.96,91.04,
Argentina,ARG,7/2/2021,9.22,90.78,
Argentina,ARG,7/3/2021,9.43,90.57,
Argentina,ARG,7/4/2021,9.61,90.39,
Argentina,ARG,7/5/2021,9.72,90.28,
Argentina,ARG,7/6/2021,10.01,89.99,
Argentina,ARG,7/7/2021,10.39,89.61,
Argentina,ARG,7/8/2021,10.64,89.36,
Argentina,ARG,7/9/2021,10.71,89.29,
Argentina,ARG,7/10/2021,10.99,89.01,
Argentina,ARG,7/11/2021,11.01,88.99,
Argentina,ARG,7/12/2021,11.05,88.95,
Argentina,ARG,7/13/2021,11.13,88.87,
Argentina,ARG,7/14/2021,11.21,88.79,
Argentina,ARG,7/15/2021,11.29,88.71,
Argentina,ARG,7/16/2021,11.39,88.61,
Argentina,ARG,7/17/2021,11.6,88.4,
Argentina,ARG,7/18/2021,11.75,88.25,
Argentina,ARG,7/19/2021,11.84,88.16,
Argentina,ARG,7/20/2021,12.02,87.98,
Argentina,ARG,7/21/2021,12.48,87.52,
Argentina,ARG,7/22/2021,12.71,87.29,
Argentina,ARG,7/23/2021,12.86,87.14,
Argentina,ARG,7/24/2021,13.04,86.96,
Argentina,ARG,7/25/2021,13.17,86.83,
Argentina,ARG,7/26/2021,13.21,86.79,
Argentina,ARG,7/27/2021,13.45,86.55,
Argentina,ARG,7/28/2021,13.93,86.07,
Argentina,ARG,7/29/2021,14.32,85.68,
Argentina,ARG,7/30/2021,14.73,85.27,
Argentina,ARG,7/31/2021,15.16,84.84,
Argentina,ARG,8/1/2021,15.47,84.53,
Argentina,ARG,8/2/2021,15.69,84.31,
Argentina,ARG,8/3/2021,16.13,83.87,
Argentina,ARG,8/4/2021,16.86,83.14,
Argentina,ARG,8/5/2021,17.39,82.61,
Argentina,ARG,8/6/2021,17.94,82.06,
Argentina,ARG,8/7/2021,18.42,81.58,
Argentina,ARG,8/8/2021,18.74,81.26,
Argentina,ARG,8/9/2021,19.13,80.87,
Argentina,ARG,8/10/2021,19.63,80.37,
Argentina,ARG,8/12/2021,20.5,79.5,
Argentina,ARG,8/13/2021,20.95,79.05,
Argentina,ARG,8/14/2021,21.54,78.46,
Argentina,ARG,8/15/2021,22,78,
Argentina,ARG,8/16/2021,22.29,77.71,
Argentina,ARG,8/17/2021,22.49,77.51,
Argentina,ARG,8/18/2021,22.91,77.09,
Argentina,ARG,8/19/2021,23.65,76.35,
Argentina,ARG,8/20/2021,24.45,75.55,
Argentina,ARG,8/21/2021,25.17,74.83,
Argentina,ARG,8/22/2021,25.71,74.29,
Argentina,ARG,8/23/2021,26.14,73.86,
Argentina,ARG,8/24/2021,26.76,73.24,
Argentina,ARG,8/25/2021,27.49,72.51,
Argentina,ARG,8/26/2021,28.32,71.68,
Argentina,ARG,8/27/2021,29.1,70.9,
Argentina,ARG,8/28/2021,29.87,70.13,
Argentina,ARG,8/29/2021,30.42,69.58,
Argentina,ARG,8/30/2021,30.99,69.01,
Argentina,ARG,8/31/2021,31.55,68.45,
Argentina,ARG,9/1/2021,32.42,67.58,
Argentina,ARG,9/2/2021,33.16,66.84,
Argentina,ARG,9/3/2021,34.01,65.99,
Argentina,ARG,9/4/2021,34.64,65.36,
Argentina,ARG,9/5/2021,35.29,64.71,
Argentina,ARG,9/6/2021,35.79,64.21,
Argentina,ARG,9/7/2021,36.72,63.28,
Argentina,ARG,9/8/2021,37.36,62.64,
Argentina,ARG,9/9/2021,38.08,61.92,
Argentina,ARG,9/10/2021,38.77,61.23,
Argentina,ARG,9/11/2021,39.49,60.51,
Argentina,ARG,9/12/2021,39.88,60.12,
Argentina,ARG,9/13/2021,40.07,59.93,
Argentina,ARG,9/14/2021,40.53,59.47,
Argentina,ARG,9/15/2021,41.09,58.91,
Argentina,ARG,9/16/2021,41.82,58.18,
Argentina,ARG,9/17/2021,42.54,57.46,
Argentina,ARG,9/18/2021,43.03,56.97,
Argentina,ARG,9/19/2021,43.51,56.49,
Argentina,ARG,9/20/2021,43.88,56.12,
Argentina,ARG,9/21/2021,44.46,55.54,
Argentina,ARG,9/22/2021,45.18,54.82,
Argentina,ARG,9/23/2021,45.7,54.3,
Argentina,ARG,9/24/2021,46.05,53.95,
Argentina,ARG,9/25/2021,46.52,53.48,
Argentina,ARG,9/26/2021,46.79,53.21,
Argentina,ARG,9/27/2021,47.03,52.97,
Argentina,ARG,9/28/2021,47.44,52.56,
Argentina,ARG,9/29/2021,47.97,52.03,
Argentina,ARG,9/30/2021,48.43,51.57,
Argentina,ARG,10/1/2021,48.98,51.02,
Argentina,ARG,10/2/2021,49.53,50.47,
Argentina,ARG,10/3/2021,49.9,50.1,
Argentina,ARG,10/4/2021,50.18,49.82,
Argentina,ARG,10/5/2021,50.49,49.51,
Argentina,ARG,10/6/2021,50.85,49.15,
Argentina,ARG,10/7/2021,51.27,48.73,
Argentina,ARG,10/8/2021,51.67,48.33,
Argentina,ARG,10/9/2021,51.91,48.09,
Argentina,ARG,10/10/2021,52.22,47.78,
Argentina,ARG,10/11/2021,52.47,47.53,
Argentina,ARG,10/13/2021,52.7,47.3,
Argentina,ARG,10/14/2021,52.99,47.01,
Argentina,ARG,10/15/2021,53.3,46.7,
Argentina,ARG,10/16/2021,53.75,46.25,
Argentina,ARG,10/19/2021,54.29,45.71,
Argentina,ARG,10/20/2021,54.59,45.41,
Argentina,ARG,10/21/2021,54.73,45.27,
Argentina,ARG,10/22/2021,55.04,44.96,
Argentina,ARG,10/23/2021,55.32,44.68,
Argentina,ARG,10/24/2021,55.5,44.5,
Argentina,ARG,10/25/2021,55.56,44.44,
Argentina,ARG,10/26/2021,55.8,44.2,
Argentina,ARG,10/27/2021,56.08,43.92,
Argentina,ARG,10/28/2021,56.3,43.7,
Argentina,ARG,10/29/2021,56.63,43.37,
Argentina,ARG,10/30/2021,56.77,43.23,
Argentina,ARG,10/31/2021,56.91,43.09,
Argentina,ARG,11/1/2021,56.98,43.02,
Argentina,ARG,11/2/2021,57.1,42.9,
Argentina,ARG,11/3/2021,57.16,42.84,
Argentina,ARG,11/4/2021,57.81,42.19,
Argentina,ARG,11/6/2021,58.06,41.94,
Argentina,ARG,11/7/2021,58.41,41.59,
Argentina,ARG,11/8/2021,58.59,41.41,
Argentina,ARG,11/9/2021,58.73,41.27,
Argentina,ARG,11/10/2021,58.93,41.07,
Argentina,ARG,11/11/2021,59.16,40.84,
Argentina,ARG,11/12/2021,59.4,40.6,
Argentina,ARG,11/13/2021,59.65,40.35,
Argentina,ARG,11/14/2021,59.95,40.05,
Argentina,ARG,11/15/2021,60.26,39.74,
Argentina,ARG,11/17/2021,61.08,38.92,
Argentina,ARG,11/19/2021,61.99,38.01,
Argentina,ARG,11/20/2021,62.23,37.77,
Argentina,ARG,11/21/2021,62.36,37.64,
Argentina,ARG,11/22/2021,62.5,37.5,
Argentina,ARG,11/23/2021,62.81,37.19,
Argentina,ARG,11/25/2021,63.57,36.43,
Argentina,ARG,11/27/2021,64.11,35.89,
Argentina,ARG,11/28/2021,64.29,35.71,
Argentina,ARG,11/29/2021,64.71,35.29,
Argentina,ARG,11/30/2021,65.15,34.85,
Argentina,ARG,12/1/2021,65.46,34.54,
Argentina,ARG,12/2/2021,65.79,34.21,
Argentina,ARG,12/3/2021,66.09,33.91,
Argentina,ARG,12/4/2021,66.25,33.75,
Argentina,ARG,12/5/2021,66.36,33.64,
Argentina,ARG,12/7/2021,66.65,33.35,
Argentina,ARG,12/8/2021,67.18,32.82,
Argentina,ARG,12/10/2021,67.69,32.31,
Argentina,ARG,12/11/2021,67.85,32.15,
Argentina,ARG,12/12/2021,67.94,32.06,
Argentina,ARG,12/13/2021,68.18,31.82,
Argentina,ARG,12/14/2021,68.48,31.52,
Argentina,ARG,12/15/2021,68.76,31.24,
Argentina,ARG,12/16/2021,68.98,31.02,
Argentina,ARG,12/17/2021,69.19,30.81,
Argentina,ARG,12/18/2021,69.32,30.68,
Argentina,ARG,12/19/2021,69.4,30.6,
Argentina,ARG,12/20/2021,69.61,30.39,
Argentina,ARG,12/22/2021,69.88,30.12,
Argentina,ARG,12/23/2021,70.15,29.85,
Argentina,ARG,12/24/2021,70.45,29.55,
Argentina,ARG,12/26/2021,70.45,29.55,
Argentina,ARG,12/27/2021,70.5,29.5,
Argentina,ARG,12/28/2021,71.07,28.93,
Armenia,ARM,6/20/2021,0.4,99.6,
Armenia,ARM,6/27/2021,0.55,99.45,
Armenia,ARM,7/11/2021,1.03,98.97,
Armenia,ARM,7/18/2021,1.23,98.77,
Armenia,ARM,7/25/2021,1.48,98.52,
Armenia,ARM,8/1/2021,1.74,98.26,
Armenia,ARM,8/8/2021,2.1,97.9,
Armenia,ARM,8/15/2021,2.55,97.45,
Armenia,ARM,8/22/2021,2.88,97.12,
Armenia,ARM,8/29/2021,3.32,96.68,
Armenia,ARM,9/5/2021,3.64,96.36,
Armenia,ARM,9/12/2021,4.06,95.94,
Armenia,ARM,9/19/2021,4.36,95.64,
Armenia,ARM,9/26/2021,4.85,95.15,
Armenia,ARM,10/11/2021,5.73,94.27,
Armenia,ARM,10/17/2021,6.27,93.73,
Armenia,ARM,10/24/2021,7.12,92.88,
Armenia,ARM,10/31/2021,8.51,91.49,
Armenia,ARM,11/7/2021,9.33,90.67,
Armenia,ARM,11/14/2021,10.86,89.14,
Armenia,ARM,11/21/2021,12.53,87.47,
Armenia,ARM,11/28/2021,14.72,85.28,
Armenia,ARM,12/6/2021,17.42,82.58,
Armenia,ARM,12/12/2021,19.63,80.37,
Armenia,ARM,12/19/2021,21.66,78.34,
Armenia,ARM,12/26/2021,23.32,76.68,
Aruba,ABW,3/29/2021,9.48,90.52,
Aruba,ABW,4/10/2021,11.1,88.9,
Aruba,ABW,4/12/2021,11.13,88.87,
Aruba,ABW,4/13/2021,11.22,88.78,
Aruba,ABW,4/14/2021,11.33,88.67,
Aruba,ABW,4/15/2021,11.72,88.28,
Aruba,ABW,4/16/2021,12.12,87.88,
Aruba,ABW,4/17/2021,12.88,87.12,
Aruba,ABW,4/18/2021,12.89,87.11,
Aruba,ABW,4/19/2021,13.91,86.09,
Aruba,ABW,4/20/2021,15.33,84.67,
Aruba,ABW,4/21/2021,16.72,83.28,
Aruba,ABW,4/22/2021,17.9,82.1,
Aruba,ABW,4/23/2021,18.55,81.45,
Aruba,ABW,4/24/2021,18.59,81.41,
Aruba,ABW,4/25/2021,18.6,81.4,
Aruba,ABW,4/26/2021,18.77,81.23,
Aruba,ABW,4/28/2021,19.46,80.54,
Aruba,ABW,4/29/2021,20.29,79.71,
Aruba,ABW,4/30/2021,21.04,78.96,
Aruba,ABW,5/3/2021,21.56,78.44,
Aruba,ABW,5/4/2021,22.21,77.79,
Aruba,ABW,5/5/2021,22.52,77.48,
Aruba,ABW,5/6/2021,22.56,77.44,
Aruba,ABW,5/7/2021,22.98,77.02,
Aruba,ABW,5/8/2021,23.28,76.72,
Aruba,ABW,5/10/2021,23.89,76.11,
Aruba,ABW,5/11/2021,24.8,75.2,
Aruba,ABW,5/12/2021,25.79,74.21,
Aruba,ABW,5/13/2021,26.6,73.4,
Aruba,ABW,5/14/2021,28.19,71.81,
Aruba,ABW,5/15/2021,29.03,70.97,
Aruba,ABW,5/17/2021,30.85,69.15,
Aruba,ABW,5/18/2021,33.01,66.99,
Aruba,ABW,5/19/2021,34.82,65.18,
Aruba,ABW,5/20/2021,36.35,63.65,
Aruba,ABW,5/21/2021,37.93,62.07,
Aruba,ABW,5/22/2021,40.48,59.52,
Aruba,ABW,5/23/2021,44.06,55.94,
Aruba,ABW,5/24/2021,44.97,55.03,
Aruba,ABW,5/25/2021,45.93,54.07,
Aruba,ABW,5/26/2021,46.1,53.9,
Aruba,ABW,5/27/2021,46.47,53.53,
Aruba,ABW,5/28/2021,47.02,52.98,
Aruba,ABW,5/29/2021,47.34,52.66,
Aruba,ABW,5/31/2021,47.62,52.38,
Aruba,ABW,6/1/2021,47.91,52.09,
Aruba,ABW,6/2/2021,48.22,51.78,
Aruba,ABW,6/3/2021,49.03,50.97,
Aruba,ABW,6/4/2021,49.04,50.96,
Aruba,ABW,6/6/2021,49.04,50.96,
Aruba,ABW,6/7/2021,49.3,50.7,
Aruba,ABW,6/8/2021,49.65,50.35,
Aruba,ABW,6/9/2021,49.96,50.04,
Aruba,ABW,6/10/2021,50.24,49.76,
Aruba,ABW,6/11/2021,50.52,49.48,
Aruba,ABW,6/12/2021,51.7,48.3,
Aruba,ABW,6/14/2021,51.95,48.05,
Aruba,ABW,6/15/2021,52.18,47.82,
Aruba,ABW,6/16/2021,52.44,47.56,
Aruba,ABW,6/17/2021,52.71,47.29,
Aruba,ABW,6/18/2021,52.98,47.02,
Aruba,ABW,6/20/2021,53.2,46.8,
Aruba,ABW,6/21/2021,53.47,46.53,
Aruba,ABW,6/22/2021,53.48,46.52,
Aruba,ABW,6/23/2021,53.86,46.14,
Aruba,ABW,6/24/2021,54.12,45.88,
Aruba,ABW,6/27/2021,54.12,45.88,
Aruba,ABW,6/28/2021,54.5,45.5,
Aruba,ABW,6/29/2021,54.83,45.17,
Aruba,ABW,6/30/2021,55.44,44.56,
Aruba,ABW,7/1/2021,55.53,44.47,
Aruba,ABW,7/2/2021,55.88,44.12,
Aruba,ABW,7/5/2021,56.28,43.72,
Aruba,ABW,7/6/2021,56.61,43.39,
Aruba,ABW,7/7/2021,56.89,43.11,
Aruba,ABW,7/8/2021,57.15,42.85,
Aruba,ABW,7/9/2021,57.5,42.5,
Aruba,ABW,7/10/2021,57.61,42.39,
Aruba,ABW,7/12/2021,57.83,42.17,
Aruba,ABW,7/13/2021,58,42,
Aruba,ABW,7/14/2021,58.23,41.77,
Aruba,ABW,7/15/2021,58.49,41.51,
Aruba,ABW,7/16/2021,58.51,41.49,
Aruba,ABW,7/19/2021,58.87,41.13,
Aruba,ABW,7/20/2021,58.87,41.13,
Aruba,ABW,7/21/2021,59.08,40.92,
Aruba,ABW,7/22/2021,59.29,40.71,
Aruba,ABW,7/23/2021,59.33,40.67,
Aruba,ABW,7/26/2021,59.55,40.45,
Aruba,ABW,7/27/2021,59.76,40.24,
Aruba,ABW,7/28/2021,59.99,40.01,
Aruba,ABW,7/29/2021,60.21,39.79,
Aruba,ABW,7/30/2021,60.46,39.54,
Aruba,ABW,7/31/2021,61.31,38.69,
Aruba,ABW,8/1/2021,61.31,38.69,
Aruba,ABW,8/2/2021,61.45,38.55,
Aruba,ABW,8/3/2021,61.76,38.24,
Aruba,ABW,8/4/2021,61.82,38.18,
Aruba,ABW,8/5/2021,61.94,38.06,
Aruba,ABW,8/6/2021,62.11,37.89,
Aruba,ABW,8/9/2021,62.28,37.72,
Aruba,ABW,8/10/2021,62.42,37.58,
Aruba,ABW,8/11/2021,62.65,37.35,
Aruba,ABW,8/12/2021,62.76,37.24,
Aruba,ABW,8/13/2021,62.99,37.01,
Aruba,ABW,8/16/2021,63.21,36.79,
Aruba,ABW,8/17/2021,63.48,36.52,
Aruba,ABW,8/18/2021,63.66,36.34,
Aruba,ABW,8/19/2021,63.82,36.18,
Aruba,ABW,8/20/2021,63.9,36.1,
Aruba,ABW,8/22/2021,64.05,35.95,
Aruba,ABW,8/23/2021,64.1,35.9,
Aruba,ABW,8/24/2021,64.14,35.86,
Aruba,ABW,8/25/2021,64.2,35.8,
Aruba,ABW,8/26/2021,64.28,35.72,
Aruba,ABW,8/27/2021,64.39,35.61,
Aruba,ABW,8/29/2021,64.48,35.52,
Aruba,ABW,8/30/2021,64.51,35.49,
Aruba,ABW,8/31/2021,64.89,35.11,
Aruba,ABW,9/1/2021,65.1,34.9,
Aruba,ABW,9/2/2021,65.24,34.76,
Aruba,ABW,9/3/2021,65.35,34.65,
Aruba,ABW,9/6/2021,65.66,34.34,
Aruba,ABW,9/7/2021,65.7,34.3,
Aruba,ABW,9/8/2021,65.89,34.11,
Aruba,ABW,9/9/2021,66.06,33.94,
Aruba,ABW,9/10/2021,66.23,33.77,
